fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.768476432368352,0.2573905729473408,0.3147109982281024,12.957968576491137,0.047525393,68.57968576491136,159.78984288245567,0.9970321366450088,3.170507855877216,0.5210157117544321,9.673554991140511,good
6.137490844731347,0.573756409,0.082509155,1.4625823974178758,0.0443763732902979,9.125457763432642,77.87454223656735,0.9925525311279134,,0.4312619018492487,10.062582397417875,poor
6.4,0.39,0.21,1.2,0.041,35.0,136.0,0.99225,3.15,0.46,10.2,average
5.7,0.27,0.16,9.0,0.053,32.0,111.0,0.99474,3.36,0.37,10.4,good
7.2,0.29,0.4,13.6,0.045,66.0,231.0,0.9977,3.08,0.59,9.6,good
6.8,0.17,0.74,2.4,0.053,61.0,182.0,0.9953,3.63,0.76,10.5,good
6.629239863,0.2477257884529644,0.3409746620915866,3.103963956435911,0.053870045,21.967511263613776,140.90253379084135,0.9934475765716834,3.2580506758168264,0.4725990989108977,10.403248873638622,good
6.696791091805594,0.2958022270486014,0.2461362140173776,4.935428951631819,0.048580223,6.0,88.77406681145804,0.9947812573709792,3.267753764263916,0.4748395545902797,10.032351004930767,poor
6.7,0.21,0.34,1.4,0.049,36.0,112.0,0.99091,3.02,0.5,11.0,good
6.8,0.26,0.24,7.8,0.052,54.0,214.0,0.9961,3.13,0.47,8.9,average
6.421495391087765,0.25,0.2724299078217553,6.709345851978989,0.053392523,39.75700921782447,158.0,0.9941104674637588,3.2279439399501864,0.4678504608912234,10.214953226238563,average
6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,3.23,0.43,8.8,good
6.526816717093485,0.195584654650757,0.2170970170585915,1.5116930930151409,0.0466753963952271,46.0,129.2943563566162,0.9912943563566162,3.269092582555299,0.4417742542646479,11.267539639522711,good
5.9,0.27,0.29,11.4,0.036,31.0,115.0,0.9949,3.35,0.48,10.5,good
7.941308708350761,0.3443251712463399,0.3632412670918735,0.9482617416701524,0.041413087,33.39775195803704,116.96523483340304,0.9929034765166596,3.227065435417538,0.3548261741670152,10.460224804196296,poor
6.269020497337485,0.2513591509762553,0.3792938507987543,1.7070614920124565,0.03120653001775,6.309795026625145,61.4130600355002,0.989662825,3.293804099467497,0.3410326500887505,12.189673499112494,poor
6.1,0.28,0.24,19.95,0.074,32.0,174.0,0.99922,3.19,0.44,9.3,good
6.2,0.27,0.43,7.8,0.056,48.0,244.0,0.9956,3.1,0.51,9.0,good
6.172823154729172,0.6048548769819447,0.036411577,1.2878628075451382,0.0405435369054165,23.271768452708283,78.63588422635414,0.9931538263395312,3.291794211317707,0.4067018234006963,9.824801736,poor
7.3,0.25,0.36,13.1,0.05,35.0,200.0,0.9986,3.04,0.46,8.9,good
7.326491773592793,0.2656622943398198,0.3143377056601801,17.049344150972974,0.047963606,32.13245886796396,171.69868830194594,0.997889547350994,3.124701645281441,0.5228819471751353,10.633770566018017,average
7.1,0.23,0.39,13.7,0.058,26.0,172.0,0.99755,2.9,0.46,9.0,good
6.843905187302152,0.2535361181586342,0.2441467262223013,3.0073137752374177,0.040658465,24.02437925079139,111.51218962539568,0.9938937821642544,3.2782934524446024,0.5631715561906456,9.943905187302152,poor
6.876781127128187,0.2577396242906042,0.2361301878546979,4.134034076051691,0.057232189,13.154792485812084,84.76781127128187,0.9943300256880822,3.000835474006846,0.4722603757093958,9.530958497162416,poor
6.456403451745858,0.2681198849418047,0.2697002876454882,18.598636912130285,0.066871931,33.78201725872929,174.0,0.9989467573536616,3.1424795397672187,0.4340599424709023,9.210899137063535,good
6.638846461341104,0.2202478564146421,0.3158674974512475,1.675214358535787,0.042710678,23.512392820732103,111.0,0.9927946375892064,3.360247856414642,0.5323975076462576,10.609914256585684,poor
7.0,0.29,0.33,0.9,0.041,20.0,117.0,0.99048,3.21,0.5,11.4,average
6.656878443172095,0.2853306646607437,0.2179629820440934,3.231745868193485,0.04552116,24.772486227311617,111.8862431136558,0.993779696,3.2259259640881868,0.5070635329516288,9.756878443172097,poor
7.2,0.27,0.74,12.5,0.037,47.0,156.0,0.9981,3.04,0.44,8.7,average
6.539901385467664,0.3859852078201496,0.2560098614532336,5.239901385467665,0.040603452,33.0,112.59852078201496,0.9905562810514172,3.0719704156402994,0.4880295843597008,12.41837411022073,good
7.5,0.29,0.67,8.1,0.037,53.0,166.0,0.9966,2.9,0.41,8.9,good
6.435908950943024,0.3342545678491161,0.220827191546954,13.944821904915557,0.0598563641962279,37.1436358,162.2872716075442,0.9981707277766052,3.167345308980745,0.4550272531320234,9.028727161,poor
5.2,0.3,0.34,1.5,0.038,18.0,96.0,0.98942,3.56,0.48,13.0,good
7.551737479015539,0.2482754173661487,0.2717245826338513,8.108288313747837,0.02739305,17.565508347322975,117.43449165267702,0.992637271619102,3.0465508347322974,0.362620334,11.913770868307434,good
7.538449905142674,0.2876927816423355,0.5969244556867942,1.5999943987723988,0.058307722,11.23072183576645,151.0,0.9938461443671532,3.0707694462010613,0.5276927816423355,9.423077784804246,poor
7.4,0.22,0.28,9.0,0.046,22.0,121.0,0.99468,3.1,0.55,10.8,average
7.3,0.37,0.16,14.9,0.048,59.0,240.0,0.99902,3.13,0.45,8.9,average
6.689581459737188,0.2731255620788435,0.2708370805256236,8.0,0.051437219,54.0,201.79162919474376,0.996047907,3.215832583894876,0.4352092701314058,9.320837080525624,average
6.837950947397592,0.2545483389424093,0.2433131326356629,3.014458863122889,0.0408132753676626,24.048196210409632,111.5240981052048,0.9938901500779124,3.276626265271326,0.5613852842192777,9.937950947397592,poor
7.112055931,0.2547098536106412,0.5476788288851294,11.012355982028796,0.045412206,58.70535285191451,163.17708833943308,0.997991876,3.1993897021631046,0.4576488238269516,8.794197072212825,poor
7.302612720741225,0.3346094533159953,0.5639136354031213,18.87130091466189,0.055226073,53.81738183355006,245.8173818335501,1.0005352172729194,2.997043454583875,0.601391636,8.847827270806242,average
6.833421735004276,0.6957427216206172,0.2225596711278862,6.474668493733965,0.053164457,24.498673974935866,65.0,0.993052838283976,3.112480109624038,0.2908620638763897,11.225331506266034,poor
7.3,0.32,0.35,1.4,0.05,8.0,163.0,0.99244,3.24,0.42,10.7,average
5.0,0.33,0.16,1.5,0.049,10.0,97.0,0.9917,3.48,0.44,10.7,good
6.9,0.21,0.33,1.8,0.034,48.0,136.0,0.9899,3.25,0.41,12.6,good
,0.2966332571066851,0.311058516,2.1682676720896388,0.048317323,24.72114716609845,92.24038238869947,0.9932,3.1880764777398967,0.4331732327910361,10.18750289469067,average
6.8,0.22,0.24,4.9,0.092,30.0,123.0,0.9951,3.03,0.46,8.6,good
6.6,0.5,0.26,11.3,0.029,32.0,110.0,0.99302,3.27,0.78,12.9,good
6.506253729403113,0.3187492541193775,0.2371888052910894,14.953126864701556,0.06,38.328171617538906,162.0,0.9979679570956153,3.159219775585856,0.4685944026455447,9.398451485261672,poor
7.5,0.34,0.35,6.0,0.034,12.0,126.0,0.9924,3.16,0.39,12.0,good
7.140523597077373,0.5313074162243174,0.1435287626303638,1.4660134840442134,0.104006584375195,15.235303390994805,151.0,0.9937320269680884,3.0716993257977894,0.57,9.225489887,poor
7.536475662976287,0.2125677087437875,0.379053818760354,0.9324305500828326,0.0480946181239645,28.067534626449568,108.0946181239646,0.9917975659675704,3.155001741,0.3835138899834335,10.70946181239646,poor
7.6,0.285,0.32,14.6,0.063,32.0,201.0,0.998,3.0,0.45,9.2,average
7.4,0.4,0.41,14.1,0.053,37.0,194.0,0.99886,3.2,0.63,9.4,good
7.175405169479383,0.2710382902543385,0.2320765805086769,14.378682108034152,0.06296171,37.136598410981534,192.5846838982646,0.9979448085487284,3.1469403379248924,0.4613659841098153,9.35846838982646,poor
7.0,0.3,0.51,13.6,0.05,40.0,168.0,0.9976,3.07,0.52,9.6,good
6.3,0.29,0.28,4.7,0.059,28.0,81.0,0.99036,3.24,0.56,12.7,good
6.476471914147628,0.3011775313181023,0.1599977459490325,11.476471914147629,0.037235055,34.29415742442884,165.2352808585237,0.9972588314848856,3.241175277267135,0.3505865116080837,9.117640429,average
7.0,0.3,0.32,6.4,0.034,28.0,97.0,0.9924,3.23,0.44,11.8,good
6.484553072546922,0.3207723463726539,0.3714591296698178,2.3296104087738065,0.054,30.14163481320729,147.57081740660365,0.9930847150839248,3.2830038224151257,0.4914591296698178,10.013307850565829,average
7.4,0.31,0.26,8.6,0.048,47.0,206.0,0.9964,3.26,0.36,9.1,average
6.6,0.16,,1.5,0.044,48.0,143.0,0.9912,3.54,0.52,12.4,good
6.2,0.26,0.32,15.3,0.031,64.0,185.0,0.99835,3.31,0.61,9.4,average
6.5,0.08,0.33,1.9,0.028,23.0,93.0,0.991,3.34,0.7,12.0,good
6.481886927052047,0.3153583021271339,0.2536226145895905,2.246416979,0.1260604958058015,7.4566078115614145,110.81886927052048,0.9929173568753754,3.043471375075087,0.4544904583583622,9.755095416416378,poor
5.0,0.235,,11.75,0.03,34.0,118.0,0.9954,3.07,0.5,9.4,good
6.518605618073147,0.4518605618073147,0.3963964607841193,5.202351687974975,0.052813944,19.406971909634265,182.3721123614629,0.9954372112361464,3.301276797528104,0.4573246628305101,9.406971909634263,average
6.5,0.25,0.27,15.2,0.049,75.0,217.0,0.9972,3.19,0.39,9.9,average
7.975234538899055,0.3372007468311982,0.3798649240605374,0.9550469077798112,0.041752345,32.821012838716044,117.10093815559622,0.9928899061844404,3.228761726944953,0.3555046907779811,10.517898716128396,poor
9.0,0.27,,4.9,0.028,27.0,95.0,0.9932,3.04,0.4,11.3,good
6.5,0.13,0.27,2.6,0.035,32.0,76.0,0.9914,3.21,0.76,11.33333333,good
6.3,0.36,0.5,8.3,0.053,51.0,202.0,0.9955,3.2,0.51,9.6,good
7.1,0.3,0.36,6.8,0.055,44.5,234.0,0.9972,3.49,0.64,10.2,good
6.1,0.32,0.33,10.7,0.036,27.0,98.0,0.99521,3.34,0.52,10.2,good
9.274334827562248,0.2500470862536181,0.3364162931094382,1.6871674137811234,0.052053214,28.769955173132587,178.51330344875507,0.9955796562070642,3.1689828103532136,0.4235837068905618,8.935837068905618,poor
6.601397593916673,0.6280415676427105,0.1879367480989601,2.753144586312513,0.046510481954375,9.255240977,56.50349398479168,0.9948456235146408,3.3624825300760417,0.4852445789354176,9.922030112927072,poor
6.414348115,0.39,0.24,5.936208746515377,0.065569557,8.836645550256844,117.3267088994863,0.993889627,3.1254968325385266,0.3434658220102737,10.183664555025684,poor
8.398911023338952,0.2689068040976095,0.3459015701763714,1.912020935684952,0.041519163,26.93989532157524,174.81968596472572,0.9948699476607876,,0.456502617,9.795078508818571,poor
,0.1068761887408507,0.3002552304597434,1.272495245036597,0.047137524,21.0,99.72495245036598,0.9928137523774816,3.2589980980146387,0.4627504754963403,9.458742867554896,average
5.908473670745483,0.2095763164627258,0.2825421012236447,4.807604933264319,0.05249158,39.91526329254518,199.0847367074548,0.9963406843047816,3.695426354838101,0.6889842280308728,10.00423683537274,poor
6.6,0.22,0.35,1.4,0.05,23.0,83.0,0.99019,3.17,0.48,12.0,good
6.6,0.54,0.21,16.3,0.055,41.0,182.0,0.9986,3.35,0.54,10.4,good
6.4,0.25,0.74,7.8,0.045,52.0,209.0,0.9956,3.21,0.42,9.2,good
7.2,0.27,0.27,2.4,0.048,30.0,149.0,0.9936,3.1,0.51,9.2,good
7.7,0.3,0.42,14.3,0.045,45.0,213.0,0.9991,3.18,0.63,9.2,average
6.548528279510662,0.2778233935412794,0.1921766064587206,8.170294344097867,0.048811774,51.0,181.4058868819573,0.995532881492428,3.2002943440978675,0.4710883032293603,9.321766064587209,average
6.757039459974584,0.5004753288331215,0.3790493423337569,7.438207251694201,0.046237664,26.19013153324861,174.90493423337568,0.9967046085322956,3.3090674368382045,0.5395246711668785,9.604753288331215,average
5.77382447,0.3384561174507625,0.29476489396061,1.3897074496717503,0.031523511,40.5794149,102.0,0.9901609925395624,3.435235106,0.554205851,11.81677128862135,good
6.6,0.26,0.27,11.8,0.048,28.0,112.0,0.99606,2.87,0.49,9.7,good
7.6,0.19,0.37,13.1,0.033,52.0,151.0,0.99726,3.18,0.79,10.4,good
6.435147244497063,0.3456065944378671,0.286150768,1.2493757891125166,0.0535062421088748,9.087868111242656,160.35147244497065,0.9937995758829584,3.3910035232899234,0.5026360433372797,9.354817522603703,good
6.6,0.34,,3.3,0.034,29.0,99.0,0.99031,3.1,0.4,12.3,good
8.2,0.28,0.42,1.8,0.031,30.0,93.0,0.9917,3.09,0.39,11.4,average
8.0,0.25,0.13,17.2,0.036,49.0,219.0,0.9996,2.96,0.46,9.7,average
5.6,0.12,0.33,2.9,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,good
5.8,0.3,0.33,3.5,0.033,25.0,116.0,0.99057,3.2,0.44,11.7,good
6.968305737823272,0.3266114756465437,0.3540993438362212,1.9508278653018445,0.0445136311605599,7.366114756465437,119.95082786530185,0.9923792356554418,2.9746445902586176,0.3987439340948387,10.195082786530184,poor
7.928300127421266,0.2826414340323399,0.4752828680646799,6.830185914519132,0.037094289,22.0,124.24528553225534,0.9940075431483916,3.1375471446774466,0.4443399745157468,10.971699872578736,good
6.8,0.27,0.35,7.8,0.048,76.0,197.0,0.9959,3.24,0.43,9.5,good
6.5,0.2,0.24,9.2,0.044,25.0,150.0,0.99502,3.22,0.44,10.5,average
7.180516822001106,0.3109741588999447,0.2576620186401327,7.331173085,0.0497272355080154,37.01948317799889,156.9610336440022,0.996249416,3.0935069720398007,0.4313638224599225,9.007793271199558,average
6.4,0.33,0.44,8.9,0.055,52.0,164.0,0.99488,3.1,0.48,9.6,average
7.6,0.4,0.27,1.2,0.053,23.0,193.0,0.99164,3.22,0.38,11.6,average
6.998551357786404,0.2466183785928801,0.2969081070355993,1.2169081070355992,0.038647351,30.661837859288013,111.169081070356,0.9919496605272414,3.1985989177391594,0.531690811,10.86328650150161,average
7.03590133770614,0.2943374442622442,0.3016987667213267,1.3226502229510233,0.052830123,24.22650222951023,185.5469955409796,0.993711359747706,3.282638677540917,0.5337711886884686,9.849036998360198,poor
6.168368035140485,0.2239288122991698,0.3981128298694125,8.850503666,0.043734721,36.97447947289272,200.6581598242976,0.9951640832843373,3.1468368035140486,0.4741840175702426,9.860711877,poor
7.328274568957876,0.2511020258536638,0.3388979741463361,15.528274568957876,0.0482827456895787,69.15176293126372,204.9792198270513,0.9990126196551664,3.1962783189800352,0.7445528879379114,9.428274568957876,average
6.284671649200976,0.5744724554981285,0.062110178,0.8,0.034929661,29.74120759163548,92.67086832471928,0.991013564,3.115527544501872,0.3792966073308381,10.434173664943858,poor
6.068440709242626,0.3424715219833111,0.4408366014120647,0.9273762836970504,0.033889729,9.0,64.79467787227212,0.9896589337050706,3.249581699293968,0.3582128851091151,11.963118581514747,poor
9.865661329782236,0.9792459973366766,,3.872384255679038,0.04806032,34.0,185.68677340435528,0.9975614827660976,3.0543386702177644,0.5243386702177644,10.2,poor
7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,average
9.223585604,0.828738011,0.4188424650572286,9.269887001269584,0.0523115753494277,34.0,187.31157534942773,0.9991663184879293,3.1402523977128016,0.5650739720457829,10.013054790343372,poor
6.4,0.31,0.4,6.2,0.04,46.0,169.0,0.9953,3.15,0.46,9.3,good
7.679475798,0.3205242023071198,0.28986894942322,5.120524202,0.0244366941614983,31.60262101,101.0,0.991775633,3.128602832653188,0.5286028326531877,11.783407314996278,good
6.8,0.22,0.26,1.2,0.041,29.0,182.0,0.99104,3.04,0.35,11.2,average
7.783169192094449,0.2423903318803172,0.37,9.073410895086518,0.053690242,21.45120851496035,159.77439574251983,0.9976510832433874,3.3076096681196825,0.4576096681196827,9.645120851496037,poor
6.3,0.27,0.51,7.6,0.049,35.0,200.0,0.99548,3.16,0.54,9.4,poor
8.6,0.18,0.4,1.1,0.04,20.0,107.0,0.9923,,0.32,10.2,good
6.772597837349208,0.3783540808734135,0.3271263516567449,14.360275810994048,0.043822065,27.93149459337302,161.79448378011907,0.9987451956746984,3.156983972740874,0.5304092430722229,9.1,average
7.0,0.23,0.36,13.0,0.051,72.0,177.0,0.9972,3.16,0.49,9.8,average
7.465402397,0.3118539484162315,0.4788904613121736,1.343211623680193,0.087483159,6.135767526396141,69.0,0.9936221907737564,3.14,0.5767883763198071,10.156788376319806,poor
6.801647044726843,0.2775999920118772,0.2267764696484561,1.1322353035154384,0.041388235,6.016470447268422,122.30588258788596,0.991427246996798,3.066117651757719,0.3496705910546315,10.82729416933491,poor
7.071702903824749,0.3326440245079932,0.3671702903824749,2.1037771778685617,0.0332074274043812,40.32074274043813,108.67925725956188,0.9905094429446716,3.2635851451912377,0.4567925725956187,12.696222822131435,good
6.9382136514044825,0.6346071217134828,0.2473204771067239,1.5303560856741378,0.054314303,21.314302629213795,130.69643914325863,0.9935807460038484,3.2344997039887584,0.4775353125561723,10.384284868539307,poor
5.985493305633338,0.2057253347183331,0.3056479916900013,6.694585988016776,0.047870402,39.14506694366662,199.85493305633332,0.9958015468605668,3.4720694136633203,0.5888587026766609,10.04274665281667,poor
6.5,0.3,0.28,11.45,0.041,29.0,109.0,0.99418,2.98,0.3,10.9,good
9.588517290850858,0.3253469920345359,0.627763382,3.1425864542542907,0.049764353,17.70693984069072,120.17823306781786,0.996341387968138,3.0893659402367355,0.6475836095585569,10.205741354574572,poor
7.0,0.36,,11.6,0.043,35.0,228.0,0.9977,3.13,0.51,8.9,average
6.540530321765658,0.6044554996841927,0.1689157255517682,2.6161932239727315,0.0460539774132424,9.026988707,56.35132580441415,0.9944918324952629,3.363243370977929,0.4745928063089902,10.051373066247976,poor
6.189656588513952,0.5372403880402339,0.0303434114860483,0.9930907033744352,0.036551512,6.517170574302417,80.48282942569759,0.9923751675990524,3.258618140674887,0.3634464349318628,9.593090703374434,poor
7.127509888155912,0.2767668098650511,0.3445375749924673,6.885533960419273,0.039550198,62.75098881559124,194.0743078290861,0.9955702768683656,3.1597391230284964,0.7002213243478539,9.614861565817224,poor
7.3,0.2,0.39,2.3,0.048,24.0,87.0,0.99044,2.94,0.35,12.0,good
7.509986441208144,0.1967989152966515,0.2941997288241628,1.3679891529665151,0.0408502033818778,12.419972882416287,142.5800271175837,0.9915837139655556,3.147503389697964,0.5408960679503617,11.48898779708733,good
7.0,0.29,0.54,10.7,0.046,59.0,234.0,0.9966,3.05,0.61,9.5,average
7.594963027012264,0.368838128,0.2481396880296226,4.260846332099056,0.0521860311970377,9.220953204,134.5426458686415,0.9956914708262716,,0.5284889081036793,9.330624494172644,poor
7.9,0.36,0.53,12.9,0.049,63.0,139.0,0.99792,2.94,0.45,9.1,average
6.9,0.23,0.34,4.0,0.047,24.0,128.0,0.9944,3.2,0.52,9.7,good
7.7,0.44,0.24,11.2,0.031,41.0,167.0,0.9948,3.12,0.43,11.3,good
6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,average
8.299661457304579,0.3786294644620721,0.5412689727293017,13.234771202491329,0.1149171132774744,28.143824407701203,190.4280877961494,0.999540930430034,3.022910342423566,0.7427410710758559,8.985956102,average
5.7,0.37,0.3,1.1,0.029,24.0,88.0,0.98883,3.18,0.39,11.7,good
6.2,0.19,,4.3,0.045,33.0,126.0,0.99658,3.18,0.42,9.3,good
8.2,0.26,0.33,2.6,0.053,11.0,71.0,0.99402,2.89,0.49,9.5,average
6.8,0.29,0.5,13.3,0.053,48.0,194.0,0.9974,3.09,0.45,9.4,average
7.5,0.33,0.36,2.6,0.051,26.0,126.0,0.99097,3.32,0.53,12.7,good
7.6,0.2541496912414887,0.3588299382482977,1.5531975299319094,0.033053056,6.117006175170227,106.0,0.9928127901197276,3.13946944423468,0.4058503087585113,10.505305557653204,poor
6.4,0.25,0.41,8.6,0.042,57.0,173.0,0.9965,3.0,0.44,9.1,average
7.554072214317002,0.4415035868247392,0.3198747010979384,2.000626494510308,0.04501253,20.97494021958768,137.00626494510308,0.9942546987088272,,0.6553445719806694,10.45219273078608,poor
6.8,0.27,0.42,7.3,0.054,58.0,200.0,0.99556,3.12,0.49,9.4,good
7.3,0.32,0.25,7.2,0.056,47.0,180.0,0.9961,3.08,0.47,8.8,average
7.02173732,0.2117391706622028,0.2860870973177101,2.526082933779712,0.035478295,23.086958533110145,111.0,0.9938369515938802,3.351739170662203,0.6217387080468697,10.269566826488116,poor
6.626657849849993,0.3805684056628547,0.3625710507078568,6.1895792295143295,0.0455142101415713,44.01894685542849,201.0,0.9940971579716856,3.0948578985842863,0.5979973549549978,10.400947342771424,poor
,0.5586771008504764,0.060967287,1.2687055823632671,0.041145093,8.048364346462595,78.95163565353741,0.9924792887755596,3.3137411164726536,0.4032574730080274,9.868705582363267,poor
6.462026259517836,0.3431632366750308,0.2575947480964329,1.968367633249692,0.1085831083756949,6.860787785535054,110.62026259517836,0.993155685,3.091136977157196,0.4703789923857319,9.596210076,poor
6.0,0.1,0.24,1.1,0.041,15.0,65.0,0.9927,3.61,0.61,10.3,good
6.4,0.23,0.35,10.3,0.042,54.0,140.0,0.9967,3.23,0.47,9.2,average
7.1,0.2,0.36,11.6,0.042,45.0,124.0,0.997,2.92,0.59,9.5,good
5.9,0.29,,3.2,0.035,16.0,117.0,0.98959,3.26,0.42,12.6,good
7.2,0.21,0.36,15.7,0.045,68.0,183.0,0.99922,3.25,0.76,9.4,average
6.3,0.29,0.29,3.3,0.037,32.0,140.0,0.9895,3.17,0.36,12.8,good
9.1,0.27,0.45,10.6,0.035,28.0,124.0,0.997,3.2,0.46,10.4,good
7.748465333276798,0.245869644476481,0.3303069333446403,3.4361879994911826,0.0354846533327679,31.44372888681593,171.5051156,0.9955382342217888,3.4447442222128,0.4602046222297602,9.757673334,poor
6.567745899638113,0.2994929742960539,0.2457605385559191,3.0898594859210786,0.053838729,34.788026927795954,113.5253512851973,0.9940246976009752,3.1416127050180944,0.4511056793141483,8.767745899638113,average
5.7,0.21,0.24,2.3,0.047,60.0,189.0,0.995,3.65,0.72,10.1,good
6.5,0.29,0.25,2.5,0.142,8.0,111.0,0.9927,3.0,0.44,9.9,poor
6.244365043487975,0.4391552115918284,0.2590141101447117,4.449294492764417,0.061816932173654,62.85211652170675,205.50705507235585,0.9940394355942116,3.2660564405788466,0.5328165681187483,9.809858898552884,poor
7.091619971181596,0.3425140086455212,0.4150997023466612,4.442616994648208,0.0410838,3.30965722519544,28.53551416220684,0.991002554392754,3.0740622947714984,0.4974859913544788,12.11292847,poor
5.8,0.31,0.32,4.5,0.024,28.0,94.0,0.98906,3.25,0.52,13.7,good
6.830519187677204,0.2159884624960621,0.3009596187362174,2.101153750393787,0.0390901931216528,23.299423124803106,111.0,0.9933164133442324,3.3559884624960623,0.5771211437913476,10.439538499842484,poor
7.107672190691276,0.3163121180479192,0.3835396685585234,6.921534438138256,0.0595396685585234,43.0,161.78465561861745,0.9952202266696976,3.094925893303221,0.4847776799096639,9.823016572,average
8.784512752,0.2847627089419265,0.3823230871927234,9.143463941040194,0.0381190677235481,108.8925857320998,202.6844283131462,0.9949711492977376,2.950358047559668,0.4107743623975745,10.328559365871104,poor
